Order_ID,Order_Date,Delivery_Date,Customer_Region,Product_Category,Vendor_Name,Courier,Delivery_Status,Delay_Days
8638,2024-05-24,2024-06-06,East,Electronics,Vendor_D,Bluedart,Delayed,10
8639,2024-02-08,2024-02-21,North,Clothing,Vendor_D,FedEx,Delayed,10
8640,2024-06-11,2024-06-21,East,Electronics,Vendor_A,Bluedart,Delayed,7
8641,2024-04-14,2024-04-17,South,Toys,Vendor_C,DHL,Delivered,0
8642,2024-01-23,2024-01-29,South,Furniture,Vendor_B,DHL,Delayed,3
8643,2024-01-26,2024-02-03,South,Furniture,Vendor_D,FedEx,Delayed,5
8644,2024-01-14,2024-01-19,East,Toys,Vendor_D,DHL,Delayed,2
8645,2024-04-04,2024-04-08,South,Appliances,Vendor_A,FedEx,Delayed,1
8646,2024-01-06,2024-01-09,East,Appliances,Vendor_C,FedEx,Delivered,0
8647,2024-01-18,2024-01-24,Central,Electronics,Vendor_A,FedEx,Delayed,3
8648,2024-01-10,2024-01-18,North,Clothing,Vendor_B,DHL,Delayed,5
8649,2024-02-11,2024-02-19,Central,Clothing,Vendor_A,FedEx,Delayed,5
8650,2024-03-02,2024-03-15,North,Clothing,Vendor_B,DHL,Delayed,10
8651,2024-04-08,2024-04-11,West,Toys,Vendor_D,Delhivery,Delivered,0
8652,2024-01-05,2024-01-15,North,Toys,Vendor_B,Delhivery,Delayed,7
8653,2024-05-21,2024-06-03,Central,Furniture,Vendor_D,Delhivery,Delayed,10
8654,2024-01-18,2024-01-21,Central,Clothing,Vendor_B,DHL,Delivered,0
8655,2024-04-22,2024-05-02,North,Furniture,Vendor_A,FedEx,Delayed,7
8656,2024-06-27,2024-07-02,West,Clothing,Vendor_A,FedEx,Delayed,2
8657,2024-02-17,2024-02-20,North,Clothing,Vendor_A,FedEx,Delivered,0
8658,2024-06-10,2024-06-23,South,Furniture,Vendor_A,DHL,Delayed,10
8659,2024-06-08,2024-06-11,East,Furniture,Vendor_C,Delhivery,Delivered,0
8660,2024-05-15,2024-05-28,Central,Furniture,Vendor_B,DHL,Delayed,10
8661,2024-05-14,2024-05-18,East,Appliances,Vendor_A,FedEx,Delayed,1
8662,2024-01-19,2024-01-29,West,Appliances,Vendor_B,Bluedart,Delayed,7
8663,2024-03-12,2024-03-15,North,Furniture,Vendor_A,DHL,Delivered,0
8664,2024-01-22,2024-01-25,South,Electronics,Vendor_B,FedEx,Delivered,0
8665,2024-04-25,2024-05-03,West,Electronics,Vendor_D,FedEx,Delayed,5
8666,2024-04-23,2024-04-26,West,Toys,Vendor_C,Delhivery,Delivered,0
8667,2024-03-26,2024-04-08,South,Electronics,Vendor_D,Bluedart,Delayed,10
8668,2024-05-10,2024-05-23,North,Appliances,Vendor_A,Delhivery,Delayed,10
8669,2024-05-13,2024-05-16,South,Furniture,Vendor_C,DHL,Delivered,0
8670,2024-01-11,2024-01-17,West,Clothing,Vendor_C,Delhivery,Delayed,3
8671,2024-04-06,2024-04-09,South,Appliances,Vendor_D,Bluedart,Delivered,0
8672,2024-06-13,2024-06-16,North,Appliances,Vendor_A,Delhivery,Delivered,0
8673,2024-01-22,2024-01-27,Central,Furniture,Vendor_A,Delhivery,Delayed,2
8674,2024-06-23,2024-06-26,South,Electronics,Vendor_A,FedEx,Delivered,0
8675,2024-04-02,2024-04-10,West,Appliances,Vendor_D,Bluedart,Delayed,5
8676,2024-04-05,2024-04-08,Central,Furniture,Vendor_B,DHL,Delivered,0
8677,2024-05-09,2024-05-12,East,Toys,Vendor_A,DHL,Delivered,0
8678,2024-06-15,2024-06-18,South,Toys,Vendor_C,Delhivery,Delivered,0
8679,2024-03-13,2024-03-18,North,Toys,Vendor_C,Delhivery,Delayed,2
8680,2024-04-14,2024-04-24,North,Furniture,Vendor_D,FedEx,Delayed,7
8681,2024-01-27,2024-01-30,South,Electronics,Vendor_D,FedEx,Delivered,0
8682,2024-01-17,2024-01-20,East,Appliances,Vendor_B,DHL,Delivered,0
8683,2024-05-14,2024-05-24,Central,Clothing,Vendor_D,Bluedart,Delayed,7
8684,2024-03-24,2024-03-30,South,Furniture,Vendor_D,Delhivery,Delayed,3
8685,2024-01-12,2024-01-15,South,Clothing,Vendor_C,DHL,Delivered,0
8686,2024-05-02,2024-05-15,West,Electronics,Vendor_D,Bluedart,Delayed,10
8687,2024-01-27,2024-02-01,South,Furniture,Vendor_B,Bluedart,Delayed,2
8688,2024-05-20,2024-05-30,Central,Furniture,Vendor_B,Bluedart,Delayed,7
8689,2024-01-23,2024-01-26,North,Clothing,Vendor_B,Bluedart,Delivered,0
8690,2024-01-19,2024-01-22,East,Electronics,Vendor_A,Bluedart,Delivered,0
8691,2024-04-27,2024-05-05,East,Appliances,Vendor_C,FedEx,Delayed,5
8692,2024-01-10,2024-01-13,East,Toys,Vendor_C,FedEx,Delivered,0
8693,2024-02-27,2024-03-04,West,Appliances,Vendor_D,FedEx,Delayed,3
8694,2024-06-24,2024-06-27,Central,Furniture,Vendor_A,Bluedart,Delivered,0
8695,2024-06-15,2024-06-18,East,Toys,Vendor_B,Delhivery,Delivered,0
8696,2024-05-28,2024-05-31,Central,Appliances,Vendor_A,Bluedart,Delivered,0
8697,2024-05-14,2024-05-19,Central,Appliances,Vendor_B,Delhivery,Delayed,2
8698,2024-02-14,2024-02-22,North,Toys,Vendor_B,Delhivery,Delayed,5
8699,2024-04-22,2024-05-02,North,Toys,Vendor_D,DHL,Delayed,7
8700,2024-02-20,2024-02-28,Central,Furniture,Vendor_B,Delhivery,Delayed,5
8701,2024-05-04,2024-05-10,East,Appliances,Vendor_D,FedEx,Delayed,3
8702,2024-06-21,2024-06-26,North,Clothing,Vendor_C,DHL,Delayed,2
8703,2024-02-26,2024-03-07,West,Electronics,Vendor_C,FedEx,Delayed,7
8704,2024-05-26,2024-06-05,East,Furniture,Vendor_A,DHL,Delayed,7
8705,2024-04-06,2024-04-11,East,Appliances,Vendor_A,Delhivery,Delayed,2
8706,2024-04-17,2024-04-23,North,Electronics,Vendor_B,FedEx,Delayed,3
8707,2024-05-07,2024-05-20,West,Electronics,Vendor_D,DHL,Delayed,10
8708,2024-06-03,2024-06-08,South,Electronics,Vendor_A,Bluedart,Delayed,2
8709,2024-03-27,2024-04-09,East,Clothing,Vendor_B,FedEx,Delayed,10
8710,2024-03-01,2024-03-06,West,Clothing,Vendor_C,Delhivery,Delayed,2
8711,2024-05-14,2024-05-18,East,Toys,Vendor_B,Bluedart,Delayed,1
8712,2024-04-22,2024-04-25,West,Clothing,Vendor_B,FedEx,Delivered,0
8713,2024-05-22,2024-05-25,South,Furniture,Vendor_C,DHL,Delivered,0
8714,2024-03-13,2024-03-26,East,Clothing,Vendor_B,FedEx,Delayed,10
8715,2024-06-02,2024-06-08,East,Appliances,Vendor_D,Delhivery,Delayed,3
8716,2024-01-16,2024-01-26,South,Electronics,Vendor_D,FedEx,Delayed,7
8717,2024-05-20,2024-05-23,Central,Appliances,Vendor_C,Delhivery,Delivered,0
8718,2024-04-14,2024-04-17,West,Electronics,Vendor_C,FedEx,Delivered,0
8719,2024-01-25,2024-01-28,South,Furniture,Vendor_D,Bluedart,Delivered,0
8720,2024-03-16,2024-03-24,South,Electronics,Vendor_A,FedEx,Delayed,5
8721,2024-02-17,2024-02-20,East,Toys,Vendor_C,DHL,Delivered,0
8722,2024-01-01,2024-01-04,East,Furniture,Vendor_C,FedEx,Delivered,0
8723,2024-03-14,2024-03-22,South,Electronics,Vendor_C,Delhivery,Delayed,5
8724,2024-02-16,2024-02-22,West,Clothing,Vendor_B,FedEx,Delayed,3
8725,2024-02-04,2024-02-14,East,Appliances,Vendor_B,Bluedart,Delayed,7
8726,2024-05-23,2024-05-26,East,Clothing,Vendor_D,FedEx,Delivered,0
8727,2024-01-24,2024-01-28,West,Toys,Vendor_A,Delhivery,Delayed,1
8728,2024-02-01,2024-02-05,South,Furniture,Vendor_B,Bluedart,Delayed,1
8729,2024-02-21,2024-03-02,West,Furniture,Vendor_D,Delhivery,Delayed,7
8730,2024-04-20,2024-04-25,West,Toys,Vendor_C,Bluedart,Delayed,2
8731,2024-02-09,2024-02-12,East,Appliances,Vendor_C,Bluedart,Delivered,0
8732,2024-04-21,2024-05-04,Central,Appliances,Vendor_A,Delhivery,Delayed,10
8733,2024-04-12,2024-04-22,East,Toys,Vendor_C,DHL,Delayed,7
8734,2024-06-24,2024-07-04,Central,Furniture,Vendor_D,DHL,Delayed,7
8735,2024-03-03,2024-03-06,East,Clothing,Vendor_D,Bluedart,Delivered,0
8736,2024-03-13,2024-03-26,South,Appliances,Vendor_C,FedEx,Delayed,10
8737,2024-04-12,2024-04-15,South,Appliances,Vendor_D,Bluedart,Delivered,0
8738,2024-03-04,2024-03-07,Central,Toys,Vendor_D,Delhivery,Delivered,0
8739,2024-02-09,2024-02-12,East,Furniture,Vendor_D,Delhivery,Delivered,0
8740,2024-04-10,2024-04-20,West,Clothing,Vendor_D,FedEx,Delayed,7
8741,2024-01-07,2024-01-10,Central,Appliances,Vendor_D,Bluedart,Delivered,0
8742,2024-04-16,2024-04-24,North,Toys,Vendor_D,Delhivery,Delayed,5
8743,2024-06-23,2024-06-28,South,Electronics,Vendor_C,FedEx,Delayed,2
8744,2024-06-27,2024-07-03,West,Appliances,Vendor_C,Delhivery,Delayed,3
8745,2024-02-05,2024-02-08,West,Clothing,Vendor_C,Delhivery,Delivered,0
8746,2024-03-03,2024-03-16,West,Furniture,Vendor_A,DHL,Delayed,10
8747,2024-02-03,2024-02-06,North,Furniture,Vendor_A,Bluedart,Delivered,0
8748,2024-06-17,2024-06-20,Central,Appliances,Vendor_D,FedEx,Delivered,0
8749,2024-05-24,2024-06-01,Central,Toys,Vendor_C,FedEx,Delayed,5
8750,2024-06-09,2024-06-17,West,Electronics,Vendor_A,Delhivery,Delayed,5
8751,2024-01-26,2024-02-01,Central,Clothing,Vendor_D,Delhivery,Delayed,3
8752,2024-01-04,2024-01-10,East,Clothing,Vendor_B,Delhivery,Delayed,3
8753,2024-03-03,2024-03-06,East,Toys,Vendor_C,DHL,Delivered,0
8754,2024-02-23,2024-02-29,West,Appliances,Vendor_D,Bluedart,Delayed,3
8755,2024-03-04,2024-03-12,Central,Clothing,Vendor_B,FedEx,Delayed,5
8756,2024-02-06,2024-02-16,North,Electronics,Vendor_B,FedEx,Delayed,7
8757,2024-05-02,2024-05-05,South,Electronics,Vendor_C,FedEx,Delivered,0
8758,2024-01-24,2024-02-06,East,Toys,Vendor_C,DHL,Delayed,10
8759,2024-03-15,2024-03-25,South,Furniture,Vendor_B,Bluedart,Delayed,7
8760,2024-05-06,2024-05-10,Central,Electronics,Vendor_B,Bluedart,Delayed,1
8761,2024-06-23,2024-06-26,Central,Clothing,Vendor_D,Delhivery,Delivered,0
8762,2024-05-26,2024-05-31,Central,Appliances,Vendor_B,DHL,Delayed,2
8763,2024-05-17,2024-05-20,Central,Furniture,Vendor_D,Delhivery,Delivered,0
8764,2024-02-05,2024-02-15,East,Appliances,Vendor_C,DHL,Delayed,7
8765,2024-04-05,2024-04-15,North,Clothing,Vendor_D,FedEx,Delayed,7
8766,2024-06-05,2024-06-10,East,Toys,Vendor_C,DHL,Delayed,2
8767,2024-05-18,2024-05-21,Central,Electronics,Vendor_D,Delhivery,Delivered,0
8768,2024-01-19,2024-01-24,West,Appliances,Vendor_B,FedEx,Delayed,2
8769,2024-04-05,2024-04-13,East,Toys,Vendor_C,Delhivery,Delayed,5
8770,2024-02-09,2024-02-14,East,Toys,Vendor_B,FedEx,Delayed,2
8771,2024-02-24,2024-03-08,East,Clothing,Vendor_A,Bluedart,Delayed,10
8772,2024-04-10,2024-04-14,Central,Electronics,Vendor_A,FedEx,Delayed,1
8773,2024-02-05,2024-02-08,South,Electronics,Vendor_C,FedEx,Delivered,0
8774,2024-02-21,2024-03-05,East,Electronics,Vendor_B,Delhivery,Delayed,10
8775,2024-05-09,2024-05-12,East,Furniture,Vendor_A,Delhivery,Delivered,0
8776,2024-06-11,2024-06-14,South,Toys,Vendor_A,FedEx,Delivered,0
8777,2024-05-28,2024-06-07,West,Toys,Vendor_C,FedEx,Delayed,7
8778,2024-05-02,2024-05-05,South,Clothing,Vendor_B,Delhivery,Delivered,0
8779,2024-01-16,2024-01-20,East,Toys,Vendor_C,Bluedart,Delayed,1
8780,2024-02-14,2024-02-24,East,Appliances,Vendor_C,Delhivery,Delayed,7
8781,2024-03-21,2024-03-25,North,Electronics,Vendor_B,Bluedart,Delayed,1
8782,2024-02-08,2024-02-21,East,Furniture,Vendor_B,Delhivery,Delayed,10
8783,2024-06-14,2024-06-24,South,Electronics,Vendor_C,DHL,Delayed,7
8784,2024-05-06,2024-05-09,Central,Toys,Vendor_C,DHL,Delivered,0
8785,2024-05-20,2024-05-28,Central,Clothing,Vendor_B,DHL,Delayed,5
8786,2024-02-03,2024-02-06,North,Clothing,Vendor_C,DHL,Delivered,0
8787,2024-05-17,2024-05-30,South,Appliances,Vendor_B,Bluedart,Delayed,10
8788,2024-01-16,2024-01-29,North,Furniture,Vendor_A,Bluedart,Delayed,10
8789,2024-03-15,2024-03-18,West,Toys,Vendor_A,Delhivery,Delivered,0
8790,2024-04-27,2024-04-30,East,Furniture,Vendor_C,DHL,Delivered,0
8791,2024-06-27,2024-07-07,East,Appliances,Vendor_D,FedEx,Delayed,7
8792,2024-01-08,2024-01-11,East,Toys,Vendor_D,Bluedart,Delivered,0
8793,2024-01-22,2024-01-25,South,Furniture,Vendor_B,Delhivery,Delivered,0
8794,2024-03-11,2024-03-19,South,Appliances,Vendor_C,Delhivery,Delayed,5
8795,2024-05-10,2024-05-16,Central,Clothing,Vendor_A,FedEx,Delayed,3
8796,2024-05-01,2024-05-05,East,Appliances,Vendor_C,Delhivery,Delayed,1
8797,2024-02-13,2024-02-17,South,Toys,Vendor_C,FedEx,Delayed,1
8798,2024-02-16,2024-02-19,Central,Clothing,Vendor_D,DHL,Delivered,0
8799,2024-02-04,2024-02-07,South,Clothing,Vendor_D,Bluedart,Delivered,0
8800,2024-05-27,2024-06-09,North,Toys,Vendor_B,Delhivery,Delayed,10
8801,2024-04-24,2024-04-29,Central,Toys,Vendor_A,Delhivery,Delayed,2
8802,2024-06-20,2024-06-26,Central,Appliances,Vendor_A,FedEx,Delayed,3
8803,2024-05-27,2024-06-04,East,Clothing,Vendor_B,DHL,Delayed,5
8804,2024-04-05,2024-04-09,Central,Furniture,Vendor_A,Bluedart,Delayed,1
8805,2024-01-03,2024-01-06,Central,Toys,Vendor_A,FedEx,Delivered,0
8806,2024-01-02,2024-01-15,South,Clothing,Vendor_B,FedEx,Delayed,10
8807,2024-03-08,2024-03-11,South,Electronics,Vendor_B,DHL,Delivered,0
8808,2024-04-25,2024-04-28,Central,Appliances,Vendor_A,DHL,Delivered,0
8809,2024-04-13,2024-04-16,West,Electronics,Vendor_A,FedEx,Delivered,0
8810,2024-03-16,2024-03-29,South,Furniture,Vendor_D,DHL,Delayed,10
8811,2024-05-20,2024-05-23,North,Toys,Vendor_B,FedEx,Delivered,0
8812,2024-04-14,2024-04-20,North,Toys,Vendor_C,Delhivery,Delayed,3
8813,2024-06-14,2024-06-17,South,Toys,Vendor_B,FedEx,Delivered,0
8814,2024-04-01,2024-04-05,East,Electronics,Vendor_B,DHL,Delayed,1
8815,2024-03-01,2024-03-09,South,Clothing,Vendor_D,FedEx,Delayed,5
8816,2024-06-23,2024-06-29,South,Furniture,Vendor_A,Delhivery,Delayed,3
8817,2024-05-27,2024-06-01,East,Toys,Vendor_C,Delhivery,Delayed,2
8818,2024-05-14,2024-05-22,West,Toys,Vendor_C,Delhivery,Delayed,5
8819,2024-05-28,2024-05-31,East,Clothing,Vendor_C,FedEx,Delivered,0
8820,2024-01-01,2024-01-04,North,Clothing,Vendor_D,DHL,Delivered,0
8821,2024-02-15,2024-02-28,East,Toys,Vendor_A,FedEx,Delayed,10
8822,2024-04-08,2024-04-21,South,Clothing,Vendor_B,Bluedart,Delayed,10
8823,2024-03-28,2024-04-10,South,Clothing,Vendor_D,Delhivery,Delayed,10
8824,2024-02-21,2024-02-24,South,Clothing,Vendor_C,DHL,Delivered,0
8825,2024-01-04,2024-01-10,East,Electronics,Vendor_D,Delhivery,Delayed,3
8826,2024-04-12,2024-04-22,Central,Toys,Vendor_D,FedEx,Delayed,7
8827,2024-01-23,2024-01-26,North,Electronics,Vendor_C,FedEx,Delivered,0
8828,2024-01-17,2024-01-25,South,Furniture,Vendor_D,Bluedart,Delayed,5
8829,2024-05-07,2024-05-11,East,Appliances,Vendor_A,DHL,Delayed,1
8830,2024-01-05,2024-01-13,Central,Toys,Vendor_B,FedEx,Delayed,5
8831,2024-03-23,2024-03-29,East,Appliances,Vendor_A,FedEx,Delayed,3
8832,2024-05-16,2024-05-22,West,Furniture,Vendor_D,DHL,Delayed,3
8833,2024-01-23,2024-01-27,North,Appliances,Vendor_B,Bluedart,Delayed,1
8834,2024-02-16,2024-02-19,Central,Furniture,Vendor_C,DHL,Delivered,0
8835,2024-04-18,2024-04-24,North,Electronics,Vendor_B,FedEx,Delayed,3
8836,2024-02-17,2024-02-23,East,Electronics,Vendor_C,Bluedart,Delayed,3
8837,2024-05-08,2024-05-11,West,Furniture,Vendor_C,Delhivery,Delivered,0
8838,2024-01-03,2024-01-13,West,Clothing,Vendor_B,Delhivery,Delayed,7
8839,2024-06-02,2024-06-05,North,Toys,Vendor_C,Bluedart,Delivered,0
8840,2024-04-02,2024-04-08,East,Appliances,Vendor_D,FedEx,Delayed,3
8841,2024-02-16,2024-02-20,North,Electronics,Vendor_B,Delhivery,Delayed,1
8842,2024-02-21,2024-03-02,West,Furniture,Vendor_D,FedEx,Delayed,7
8843,2024-04-23,2024-04-26,East,Electronics,Vendor_D,Delhivery,Delivered,0
8844,2024-01-20,2024-01-26,West,Toys,Vendor_A,FedEx,Delayed,3
8845,2024-06-28,2024-07-11,South,Appliances,Vendor_B,FedEx,Delayed,10
8846,2024-06-01,2024-06-11,East,Appliances,Vendor_D,DHL,Delayed,7
8847,2024-02-12,2024-02-25,South,Electronics,Vendor_D,DHL,Delayed,10
8848,2024-02-07,2024-02-15,South,Electronics,Vendor_C,Bluedart,Delayed,5
8849,2024-05-21,2024-05-29,Central,Electronics,Vendor_D,FedEx,Delayed,5
8850,2024-06-16,2024-06-22,West,Appliances,Vendor_D,Bluedart,Delayed,3
8851,2024-03-11,2024-03-16,Central,Toys,Vendor_C,Bluedart,Delayed,2
8852,2024-02-01,2024-02-09,Central,Appliances,Vendor_B,DHL,Delayed,5
8853,2024-03-17,2024-03-21,North,Electronics,Vendor_B,DHL,Delayed,1
8854,2024-05-02,2024-05-15,West,Furniture,Vendor_D,Bluedart,Delayed,10
8855,2024-03-24,2024-03-29,Central,Electronics,Vendor_A,DHL,Delayed,2
8856,2024-02-10,2024-02-23,Central,Clothing,Vendor_A,Bluedart,Delayed,10
8857,2024-04-24,2024-04-27,West,Toys,Vendor_B,DHL,Delivered,0
8858,2024-01-16,2024-01-20,South,Appliances,Vendor_A,FedEx,Delayed,1
8859,2024-04-22,2024-05-02,North,Toys,Vendor_D,FedEx,Delayed,7
8860,2024-01-01,2024-01-05,East,Electronics,Vendor_B,FedEx,Delayed,1
8861,2024-04-28,2024-05-02,West,Electronics,Vendor_D,DHL,Delayed,1
8862,2024-03-15,2024-03-20,North,Toys,Vendor_A,DHL,Delayed,2
8863,2024-06-17,2024-06-20,North,Electronics,Vendor_A,FedEx,Delivered,0
8864,2024-01-08,2024-01-12,North,Clothing,Vendor_A,DHL,Delayed,1
8865,2024-05-19,2024-05-22,East,Electronics,Vendor_A,FedEx,Delivered,0
8866,2024-06-27,2024-07-01,Central,Clothing,Vendor_A,DHL,Delayed,1
8867,2024-06-21,2024-07-04,North,Appliances,Vendor_B,Delhivery,Delayed,10
8868,2024-04-05,2024-04-10,East,Clothing,Vendor_D,Delhivery,Delayed,2
8869,2024-03-11,2024-03-19,North,Appliances,Vendor_C,Delhivery,Delayed,5
8870,2024-05-19,2024-05-22,East,Appliances,Vendor_B,Bluedart,Delivered,0
8871,2024-04-11,2024-04-21,East,Toys,Vendor_A,FedEx,Delayed,7
8872,2024-03-17,2024-03-27,North,Appliances,Vendor_B,FedEx,Delayed,7
8873,2024-05-26,2024-05-30,South,Appliances,Vendor_B,Delhivery,Delayed,1
8874,2024-03-14,2024-03-17,Central,Toys,Vendor_D,FedEx,Delivered,0
8875,2024-02-13,2024-02-21,West,Appliances,Vendor_A,Delhivery,Delayed,5
8876,2024-06-28,2024-07-01,West,Toys,Vendor_A,Delhivery,Delivered,0
8877,2024-06-26,2024-07-04,East,Toys,Vendor_C,Delhivery,Delayed,5
8878,2024-03-27,2024-04-06,West,Furniture,Vendor_D,Delhivery,Delayed,7
8879,2024-04-16,2024-04-20,Central,Electronics,Vendor_A,Delhivery,Delayed,1
8880,2024-03-02,2024-03-10,Central,Clothing,Vendor_B,Bluedart,Delayed,5
8881,2024-04-08,2024-04-12,Central,Clothing,Vendor_C,Delhivery,Delayed,1
8882,2024-03-23,2024-03-26,South,Toys,Vendor_D,Delhivery,Delivered,0
8883,2024-03-15,2024-03-18,West,Clothing,Vendor_C,DHL,Delivered,0
8884,2024-04-01,2024-04-07,South,Electronics,Vendor_D,Bluedart,Delayed,3
8885,2024-02-03,2024-02-07,South,Electronics,Vendor_C,Delhivery,Delayed,1
8886,2024-06-18,2024-06-21,Central,Appliances,Vendor_A,Bluedart,Delivered,0
8887,2024-06-25,2024-06-28,Central,Furniture,Vendor_C,Delhivery,Delivered,0
8888,2024-04-20,2024-04-24,North,Appliances,Vendor_B,Delhivery,Delayed,1
8889,2024-06-02,2024-06-12,Central,Appliances,Vendor_A,FedEx,Delayed,7
8890,2024-04-05,2024-04-09,North,Furniture,Vendor_C,Bluedart,Delayed,1
8891,2024-03-10,2024-03-13,Central,Toys,Vendor_C,Delhivery,Delivered,0
8892,2024-01-21,2024-02-03,East,Appliances,Vendor_D,Delhivery,Delayed,10
8893,2024-01-04,2024-01-14,South,Furniture,Vendor_C,Delhivery,Delayed,7
8894,2024-02-09,2024-02-13,West,Furniture,Vendor_A,DHL,Delayed,1
8895,2024-01-14,2024-01-17,West,Toys,Vendor_B,DHL,Delivered,0
8896,2024-01-17,2024-01-25,South,Appliances,Vendor_D,FedEx,Delayed,5
8897,2024-01-23,2024-01-27,South,Electronics,Vendor_C,Delhivery,Delayed,1
8898,2024-04-15,2024-04-18,North,Appliances,Vendor_A,Delhivery,Delivered,0
8899,2024-01-15,2024-01-18,North,Furniture,Vendor_C,Bluedart,Delivered,0
8900,2024-06-02,2024-06-12,North,Appliances,Vendor_A,Bluedart,Delayed,7
8901,2024-02-03,2024-02-07,North,Appliances,Vendor_D,FedEx,Delayed,1
8902,2024-03-02,2024-03-06,East,Toys,Vendor_A,FedEx,Delayed,1
8903,2024-04-08,2024-04-13,North,Toys,Vendor_C,FedEx,Delayed,2
8904,2024-03-14,2024-03-20,East,Furniture,Vendor_C,FedEx,Delayed,3
8905,2024-02-08,2024-02-12,East,Furniture,Vendor_A,Delhivery,Delayed,1
8906,2024-03-24,2024-03-27,East,Toys,Vendor_D,Bluedart,Delivered,0
8907,2024-01-23,2024-01-27,West,Clothing,Vendor_B,Delhivery,Delayed,1
8908,2024-06-10,2024-06-23,West,Furniture,Vendor_A,FedEx,Delayed,10
8909,2024-04-10,2024-04-15,South,Furniture,Vendor_B,DHL,Delayed,2
8910,2024-06-01,2024-06-04,Central,Electronics,Vendor_D,DHL,Delivered,0
8911,2024-02-13,2024-02-18,West,Electronics,Vendor_D,Delhivery,Delayed,2
8912,2024-05-14,2024-05-24,West,Appliances,Vendor_A,Bluedart,Delayed,7
8913,2024-03-03,2024-03-08,East,Clothing,Vendor_C,DHL,Delayed,2
8914,2024-05-14,2024-05-19,Central,Electronics,Vendor_C,Bluedart,Delayed,2
8915,2024-03-01,2024-03-04,East,Clothing,Vendor_C,FedEx,Delivered,0
8916,2024-05-09,2024-05-12,West,Clothing,Vendor_B,DHL,Delivered,0
8917,2024-06-24,2024-07-02,East,Electronics,Vendor_B,Bluedart,Delayed,5
8918,2024-04-03,2024-04-06,North,Furniture,Vendor_A,Bluedart,Delivered,0
8919,2024-04-25,2024-04-30,South,Appliances,Vendor_C,Delhivery,Delayed,2
8920,2024-06-01,2024-06-14,North,Appliances,Vendor_B,FedEx,Delayed,10
8921,2024-03-02,2024-03-05,West,Clothing,Vendor_B,Bluedart,Delivered,0
8922,2024-06-08,2024-06-16,South,Furniture,Vendor_B,Bluedart,Delayed,5
8923,2024-05-14,2024-05-20,West,Electronics,Vendor_A,Bluedart,Delayed,3
8924,2024-06-10,2024-06-13,South,Appliances,Vendor_B,FedEx,Delivered,0
8925,2024-01-14,2024-01-17,South,Appliances,Vendor_A,Bluedart,Delivered,0
8926,2024-06-20,2024-06-23,East,Furniture,Vendor_A,Delhivery,Delivered,0
8927,2024-04-19,2024-04-22,West,Toys,Vendor_D,FedEx,Delivered,0
8928,2024-06-23,2024-07-01,North,Toys,Vendor_A,FedEx,Delayed,5
8929,2024-04-05,2024-04-08,South,Clothing,Vendor_C,FedEx,Delivered,0
8930,2024-02-24,2024-02-28,East,Clothing,Vendor_A,DHL,Delayed,1
8931,2024-02-12,2024-02-20,South,Appliances,Vendor_D,Bluedart,Delayed,5
8932,2024-06-10,2024-06-16,North,Furniture,Vendor_A,DHL,Delayed,3
8933,2024-01-09,2024-01-19,West,Electronics,Vendor_D,Bluedart,Delayed,7
8934,2024-05-22,2024-06-04,South,Electronics,Vendor_B,DHL,Delayed,10
8935,2024-03-13,2024-03-26,South,Electronics,Vendor_D,Bluedart,Delayed,10
8936,2024-04-05,2024-04-15,North,Clothing,Vendor_D,DHL,Delayed,7
8937,2024-06-28,2024-07-08,South,Clothing,Vendor_B,Bluedart,Delayed,7
8938,2024-02-05,2024-02-10,South,Toys,Vendor_B,Delhivery,Delayed,2
8939,2024-05-24,2024-05-28,West,Appliances,Vendor_A,Bluedart,Delayed,1
8940,2024-03-09,2024-03-12,East,Furniture,Vendor_B,Delhivery,Delivered,0
8941,2024-05-09,2024-05-19,East,Appliances,Vendor_A,DHL,Delayed,7
8942,2024-03-15,2024-03-20,North,Toys,Vendor_D,DHL,Delayed,2
8943,2024-02-09,2024-02-14,North,Electronics,Vendor_C,Delhivery,Delayed,2
8944,2024-05-10,2024-05-13,West,Furniture,Vendor_B,DHL,Delivered,0
8945,2024-02-06,2024-02-10,South,Furniture,Vendor_C,DHL,Delayed,1
8946,2024-06-18,2024-06-22,East,Furniture,Vendor_A,DHL,Delayed,1
8947,2024-03-01,2024-03-14,Central,Toys,Vendor_D,DHL,Delayed,10
8948,2024-03-16,2024-03-19,Central,Electronics,Vendor_C,Delhivery,Delivered,0
8949,2024-01-14,2024-01-22,South,Furniture,Vendor_A,FedEx,Delayed,5
8950,2024-06-14,2024-06-17,South,Electronics,Vendor_C,Bluedart,Delivered,0
8951,2024-06-27,2024-07-07,West,Electronics,Vendor_C,DHL,Delayed,7
8952,2024-05-16,2024-05-19,East,Appliances,Vendor_C,Bluedart,Delivered,0
8953,2024-04-04,2024-04-10,South,Appliances,Vendor_B,FedEx,Delayed,3
8954,2024-03-25,2024-04-02,Central,Clothing,Vendor_A,FedEx,Delayed,5
8955,2024-05-06,2024-05-09,West,Appliances,Vendor_A,Bluedart,Delivered,0
8956,2024-02-02,2024-02-05,East,Clothing,Vendor_A,FedEx,Delivered,0
8957,2024-06-23,2024-06-28,South,Clothing,Vendor_C,DHL,Delayed,2
8958,2024-04-19,2024-04-22,South,Electronics,Vendor_B,Delhivery,Delivered,0
8959,2024-05-05,2024-05-08,South,Furniture,Vendor_A,FedEx,Delivered,0
